账号名称,直播id,直播标题,开播时间,关播时间,直播时长,峰值人数,平均人数,收获音浪,粉丝音浪,非粉音浪,首次送礼用户音浪,送礼人数,送礼粉丝人数,送礼非粉人数,首次送礼人数,预计收入,曝光人数,观看人数,观看粉丝人数,观看非粉人数,涨粉人数,掉粉人数,加团人数,人均停留时长,粉丝人均停留时长,非粉人均停留时长,评论人数,评论粉丝人数,评论非粉人数,点赞次数,点赞粉丝次数,点赞非粉次数,分享次数,分享粉丝次数,分享非粉次数,曝光分布,观看分布,群内粉丝,群外粉丝,观看率,涨粉率,评论率,送礼率,粉丝观看率,粉丝评论率,粉丝点赞率,粉丝分享率,粉丝送礼率,群内粉丝率,创建时间
"财经葛先生","7572511495724092187","黄金高位震荡，下周怎么做？","""2025-11-14T09:32:22.000Z""","""2025-11-14T10:23:50.000Z""",51,3290,2320,3862,3849,13,672,729,721,8,418,"193.00",201136,27880,5266,22614,1087,12,360,"3.4200","10.5300","0.9800",1380,1096,284,67160,64883,2277,54,47,7,,,0,,"0.1386","0.0390","0.0495","0.0261","0.1889","0.7942","0.9661","0.8704","0.9890","0.0000","""2025-12-30T02:49:51.000Z"""
"财经葛先生","7572448631758424841","黄金再次冲上960，该解套了吧","""2025-11-14T05:28:31.000Z""","""2025-11-14T06:13:31.000Z""",45,2731,2044,3437,3416,21,821,632,623,9,271,"171.00",192634,29670,4061,25609,673,8,229,"2.2300","8.7800","0.7000",934,761,173,40700,39021,1679,41,29,12,,,0,,"0.1540","0.0227","0.0315","0.0213","0.1369","0.8148","0.9587","0.7073","0.9858","0.0000","""2025-12-30T02:50:27.000Z"""
"财经葛先生","7572144483341519642","黄金再次冲上960，该解套了吧","""2025-11-13T09:48:27.000Z""","""2025-11-13T10:28:22.000Z""",39,3793,2918,2993,2981,12,707,623,615,8,382,"149.00",296708,34940,4998,29942,1500,13,327,"2.5500","9.4200","0.8800",1559,1151,408,62891,60087,2804,68,39,29,,,0,,"0.1178","0.0429","0.0446","0.0178","0.1430","0.7383","0.9554","0.5735","0.9872","0.0000","""2025-12-30T02:51:03.000Z"""
"财经葛先生","7572109047587932979","黄金再次冲上960，该解套了吧","""2025-11-13T07:30:38.000Z""","""2025-11-13T08:13:39.000Z""",43,2259,1731,1603,1597,6,446,444,439,5,242,"80.00",135418,22134,3674,18460,907,8,204,"2.5800","8.7300","0.7700",1019,802,217,32975,29769,3206,49,41,8,,,0,,"0.1634","0.0410","0.0460","0.0201","0.1660","0.7870","0.9028","0.8367","0.9887","0.0000","""2025-12-30T02:51:40.000Z"""
"财经葛先生","7572041151004363570","黄金再次冲上960，该解套了吧","""2025-11-13T03:07:20.000Z""","""2025-11-13T03:48:55.000Z""",41,2962,2209,5906,5635,271,739,589,580,9,228,"295.00",184197,26868,3983,22885,926,10,166,"2.6200","9.3700","0.8800",963,743,220,38993,37676,1317,60,41,19,,,0,,"0.1459","0.0345","0.0358","0.0219","0.1482","0.7715","0.9662","0.6833","0.9847","0.0000","""2025-12-30T02:52:16.000Z"""
"财经葛先生","7571772069168302886","黄金再次直线飙升，怎么操","""2025-11-12T09:43:13.000Z""","""2025-11-12T10:28:35.000Z""",45,2075,1638,1855,1828,27,777,545,537,8,299,"92.00",103394,16761,3595,13166,677,3,247,"3.6000","10.5000","0.9700",889,743,146,40252,38853,1399,30,22,8,,,0,,"0.1621","0.0404","0.0530","0.0325","0.2145","0.8358","0.9652","0.7333","0.9853","0.0000","""2025-12-30T02:52:54.000Z"""
"财经葛先生","7571708260661283611","黄金再次直线飙升，怎么操","""2025-11-12T05:35:30.000Z""","""2025-11-12T06:13:38.000Z""",38,2069,1447,1814,1781,33,387,413,405,8,197,"90.00",80999,15534,2854,12680,548,6,138,"2.7500","8.2800","0.8800",749,607,142,26411,25462,949,27,20,7,,,0,,"0.1918","0.0353","0.0482","0.0266","0.1837","0.8104","0.9641","0.7407","0.9806","0.0000","""2025-12-30T02:53:30.000Z"""
"财经葛先生","7571655941725162250","黄金再次直线飙升，怎么操","""2025-11-12T02:12:34.000Z""","""2025-11-12T02:53:56.000Z""",41,1301,918,326,320,6,141,193,188,5,94,"16.00",70818,12602,2307,10295,308,12,79,"2.2500","6.9500","0.6800",538,441,97,20167,19564,603,36,12,24,,,0,,"0.1779","0.0244","0.0427","0.0153","0.1831","0.8197","0.9701","0.3333","0.9741","0.0000","""2025-12-30T02:54:05.000Z"""
"财经葛先生","7571407393607797514","黄金再次直线飙升，怎么操","""2025-11-11T10:08:01.000Z""","""2025-11-11T10:54:03.000Z""",46,2370,1834,766,752,14,439,385,376,9,278,"38.00",137521,25884,3706,22178,783,7,247,"2.3800","9.7000","0.7300",864,669,195,28411,27104,1307,42,35,7,,,0,,"0.1882","0.0303","0.0334","0.0149","0.1432","0.7743","0.9540","0.8333","0.9766","0.0000","""2025-12-30T02:54:42.000Z"""
"财经葛先生","7571334615017720586","黄金再次直线飙升，怎么操","""2025-11-11T05:25:37.000Z""","""2025-11-11T05:57:29.000Z""",31,3301,2342,996,988,8,682,526,520,6,376,"49.00",180518,38412,3102,35310,866,7,334,"1.1500","7.3800","0.4000",749,578,171,19940,18736,1204,48,35,13,,,0,,"0.2128","0.0225","0.0195","0.0137","0.0808","0.7717","0.9396","0.7292","0.9886","0.0000","""2025-12-30T02:55:54.000Z"""
"财经葛先生","7571026884734044974","黄金跌破900，重点后续怎么走","""2025-11-10T09:31:22.000Z""","""2025-11-10T10:14:37.000Z""",43,4263,2733,1932,1893,39,1322,878,863,15,763,"96.00",337833,40001,4765,35236,2212,17,659,"2.1500","9.5500","0.8000",1479,1039,440,43795,40282,3513,75,49,26,,,0,,"0.1184","0.0553","0.0370","0.0219","0.1191","0.7025","0.9198","0.6533","0.9829","0.0000","""2025-12-30T02:56:30.000Z"""
"财经葛先生","7570940887023274762","黄金跌破900，重点后续怎么走","""2025-11-10T03:57:51.000Z""","""2025-11-10T04:44:59.000Z""",47,2686,1708,861,848,13,697,521,512,9,421,"43.00",188256,29579,3375,26204,1174,10,343,"1.9000","8.7700","0.6700",892,655,237,19411,18476,935,41,29,12,,,0,,"0.1571","0.0397","0.0302","0.0176","0.1141","0.7343","0.9518","0.7073","0.9827","0.0000","""2025-12-30T02:57:05.000Z"""
"财经葛先生","7569917400658135834","黄金跌破900，重点后续怎么走","""2025-11-07T09:46:07.000Z""","""2025-11-07T10:30:39.000Z""",44,1295,912,800,797,3,748,193,191,2,150,"40.00",101246,13636,2089,11547,363,5,115,"2.1300","7.2700","0.8200",459,334,125,10894,10278,616,15,14,1,,,0,,"0.1347","0.0266","0.0337","0.0142","0.1532","0.7277","0.9435","0.9333","0.9896","0.0000","""2025-12-30T02:57:41.000Z"""
"财经葛先生","7569539863188441906","黄金跌破900，重点后续怎么走","""2025-11-06T09:21:08.000Z""","""2025-11-06T10:06:31.000Z""",45,1227,907,299,292,7,227,186,180,6,152,"14.00",85361,12349,2154,10195,355,8,131,"2.4800","7.8000","0.9800",477,368,109,15636,15027,609,15,8,7,,,0,,"0.1447","0.0287","0.0386","0.0151","0.1744","0.7715","0.9611","0.5333","0.9677","0.0000","""2025-12-30T02:58:18.000Z"""
"财经葛先生","7569459058191272730","黄金跌破900，重点后续怎么走","""2025-11-06T04:07:36.000Z""","""2025-11-06T04:54:11.000Z""",46,1422,1015,371,357,14,314,244,234,10,206,"18.00",105232,16419,2079,14340,496,4,185,"2.0300","7.8000","0.9200",553,385,168,10970,9132,1838,16,6,10,,,0,,"0.1560","0.0302","0.0337","0.0149","0.1266","0.6962","0.8325","0.3750","0.9590","0.0000","""2025-12-30T02:58:53.000Z"""
"财经葛先生","7569173277944613641","黄金跌破900，重点后续怎么走","""2025-11-05T09:38:31.000Z""","""2025-11-05T10:26:09.000Z""",47,1900,1285,344,340,4,267,219,215,4,183,"17.00",182955,19752,2376,17376,659,9,159,"2.2500","8.4700","1.0700",775,485,290,9928,8929,999,43,32,11,,,0,,"0.1080","0.0334","0.0392","0.0111","0.1203","0.6258","0.8994","0.7442","0.9817","0.0000","""2025-12-30T02:59:29.000Z"""
"财经葛先生","7569088865785350938","黄金跌破900，重点后续怎么走","""2025-11-05T04:10:56.000Z""","""2025-11-05T05:00:38.000Z""",49,2013,1365,452,449,3,381,301,298,3,259,"22.00",145987,22163,2620,19543,1019,2,237,"2.2300","8.6000","1.0300",733,467,266,12561,11386,1175,29,21,8,,,0,,"0.1518","0.0460","0.0331","0.0136","0.1182","0.6371","0.9065","0.7241","0.9900","0.0000","""2025-12-30T03:00:06.000Z"""
"财经葛先生","7568800943656291082","黄金跌破900，重点后续怎么走","""2025-11-04T09:33:35.000Z""","""2025-11-04T10:15:53.000Z""",42,1523,1005,407,396,11,297,205,198,7,182,"20.00",95463,13803,1882,11921,539,8,159,"2.2700","7.4800","1.0800",534,343,191,12414,11433,981,19,7,12,,,0,,"0.1446","0.0390","0.0387","0.0149","0.1363","0.6423","0.9210","0.3684","0.9659","0.0000","""2025-12-30T03:00:45.000Z"""
"财经葛先生","7568745702857706250","黄金跌破900，重点后续怎么走","""2025-11-04T05:59:10.000Z""","""2025-11-04T06:39:26.000Z""",40,1351,970,438,430,8,336,265,259,6,234,"21.00",85569,14293,1742,12551,462,6,193,"1.8800","6.6800","0.7800",533,343,190,13242,12804,438,12,3,9,,,0,,"0.1670","0.0323","0.0373","0.0185","0.1219","0.6435","0.9669","0.2500","0.9774","0.0000","""2025-12-30T03:01:48.000Z"""
"财经葛先生","7568432854212873010","黄金跌破900，重点后续怎么走","""2025-11-03T09:45:19.000Z""","""2025-11-03T10:30:40.000Z""",45,1903,1404,414,395,19,309,245,232,13,213,"20.00",131121,23622,2027,21595,572,3,164,"1.8500","8.4700","0.9300",642,363,279,23019,21888,1131,25,12,13,,,0,,"0.1802","0.0242","0.0272","0.0104","0.0858","0.5654","0.9509","0.4800","0.9469","0.0000","""2025-12-30T03:02:36.000Z"""
"财经葛先生","7568366592271141682","黄金跌破900，重点后续怎么走","""2025-11-03T05:28:13.000Z""","""2025-11-03T06:10:12.000Z""",41,1860,1366,329,318,11,265,195,186,9,163,"16.00",156249,24575,1875,22700,611,5,129,"1.5000","7.4500","0.7500",511,302,209,14258,12769,1489,34,18,16,,,0,,"0.1573","0.0249","0.0208","0.0079","0.0763","0.5910","0.8956","0.5294","0.9538","0.0000","""2025-12-30T03:03:40.000Z"""
"财经葛先生","7567320111095663406","黄金跌破900，重点后续怎么走","""2025-10-31T09:47:18.000Z""","""2025-10-31T10:29:48.000Z""",42,2212,1670,743,732,11,708,448,440,8,430,"37.00",144797,21165,2733,18432,1499,10,410,"2.4700","9.8500","1.0000",980,668,312,27003,26067,936,42,28,14,,,0,,"0.1462","0.0708","0.0463","0.0212","0.1291","0.6816","0.9653","0.6667","0.9821","0.0000","""2025-12-30T03:05:06.000Z"""
"财经葛先生","7567215480340171558","黄金跌破900，重点后续怎么走","""2025-10-31T03:01:10.000Z""","""2025-10-31T03:43:36.000Z""",42,2220,1422,811,803,8,782,511,505,6,494,"40.00",113142,16190,2608,13582,1706,8,476,"2.8700","9.1300","1.1700",804,586,218,30424,27795,2629,30,16,14,,,0,,"0.1431","0.1054","0.0497","0.0316","0.1611","0.7289","0.9136","0.5333","0.9883","0.0000","""2025-12-30T03:06:03.000Z"""
"财经葛先生","7566944523796974346","黄金跌破900，重点后续怎么走","""2025-10-30T09:29:54.000Z""","""2025-10-30T10:17:08.000Z""",47,1396,981,575,570,5,467,283,278,5,277,"28.00",89251,14848,1657,13191,840,5,268,"2.3000","8.6500","1.1500",599,355,244,14035,12290,1745,21,13,8,,,0,,"0.1664","0.0566","0.0403","0.0191","0.1116","0.5927","0.8757","0.6190","0.9823","0.0000","""2025-12-30T03:07:13.000Z"""
"财经葛先生","7566845547728554803","黄金跌破900，重点后续怎么走","""2025-10-30T03:05:49.000Z""","""2025-10-30T03:50:23.000Z""",44,1315,822,454,449,5,453,254,250,4,253,"22.00",76182,13027,1466,11561,871,9,243,"2.0500","8.3000","1.0300",441,287,154,4631,4249,382,17,13,4,,,0,,"0.1710","0.0669","0.0339","0.0195","0.1125","0.6508","0.9175","0.7647","0.9843","0.0000","""2025-12-30T03:08:49.000Z"""
"财经葛先生","7566572842110290698","黄金跌破900，重点后续怎么走","""2025-10-29T09:27:32.000Z""","""2025-10-29T10:12:22.000Z""",44,1700,1028,130,120,10,124,55,50,5,53,"6.00",110670,19784,1213,18571,732,3,45,"1.5200","7.9200","0.9000",479,229,250,7477,6893,584,21,11,10,,,0,,"0.1788","0.0370","0.0242","0.0028","0.0613","0.4781","0.9219","0.5238","0.9091","0.0000","""2025-12-30T03:10:12.000Z"""
"财经葛先生","7566508125004516123","黄金跌破900，重点后续怎么走","""2025-10-29T05:16:20.000Z""","""2025-10-29T06:05:18.000Z""",48,1091,687,52,49,3,41,31,28,3,30,"2.00",63308,12567,867,11700,481,2,24,"1.8700","9.0300","1.1300",300,146,154,4465,4182,283,7,3,4,,,0,,"0.1985","0.0383","0.0239","0.0025","0.0690","0.4867","0.9366","0.4286","0.9032","0.0000","""2025-12-30T03:11:36.000Z"""
"财经葛先生","7566190820509190938","黄金跌破900，重点后续怎么走","""2025-10-28T08:45:07.000Z""","""2025-10-28T09:34:44.000Z""",49,1235,775,59,54,5,52,44,40,4,41,"2.00",91049,14537,1201,13336,920,3,32,"1.8500","7.7500","1.0700",560,236,324,5661,4074,1587,33,22,11,,,0,,"0.1597","0.0633","0.0385","0.0030","0.0826","0.4214","0.7197","0.6667","0.9091","0.0000","""2025-12-30T03:14:00.000Z"""
"财经葛先生","7566103790605077257","A股4000点，重点后续怎么走","""2025-10-28T03:07:23.000Z""","""2025-10-28T03:38:18.000Z""",30,39,25,1,1,0,0,1,1,0,0,"0.00",3932,985,92,893,3,1,0,"0.6300","2.0000","0.4000",4,2,2,1,0,1,0,0,0,,,0,,"0.2505","0.0030","0.0041","0.0010","0.0934","0.5000","0.0000","0.0000","1.0000","0.0000","""2025-12-30T03:14:41.000Z"""
"财经葛先生","7566096761018682150","","""2025-10-28T02:40:12.000Z""","""2025-10-28T03:01:21.000Z""",21,48,25,0,0,0,0,0,0,0,0,"0.00",3575,899,73,826,3,1,0,"0.4200","1.3200","0.3000",6,1,5,765,761,4,0,0,0,,,0,,"0.2515","0.0033","0.0067","0.0000","0.0812","0.1667","0.9948","0.0000","0.0000","0.0000","""2025-12-30T03:15:22.000Z"""
"财经葛先生","7565838075428129587","黄金止跌，A股回涨，短期怎么操作","""2025-10-27T09:56:12.000Z""","""2025-10-27T10:41:19.000Z""",45,502,261,23,22,1,4,6,5,1,4,"1.00",31360,6493,326,6167,89,1,3,"1.2700","5.9000","0.9000",149,50,99,1112,941,171,6,0,6,,,0,,"0.2070","0.0137","0.0229","0.0009","0.0502","0.3356","0.8462","0.0000","0.8333","0.0000","""2025-12-30T03:15:59.000Z"""
"财经葛先生","7565772119393553162","黄金止跌，A股回涨，短期怎么操作","""2025-10-27T05:40:20.000Z""","""2025-10-27T06:25:45.000Z""",45,87,63,9,8,1,6,6,5,1,4,"0.00",14249,3269,190,3079,28,0,2,"0.7500","3.5300","0.4800",45,22,23,666,399,267,4,1,3,,,0,,"0.2294","0.0086","0.0138","0.0018","0.0581","0.4889","0.5991","0.2500","0.8333","0.0000","""2025-12-30T03:16:35.000Z"""
"财经葛先生","7564719063692266250","黄金止跌，A股回涨，短期怎么操作","""2025-10-24T09:34:01.000Z""","""2025-10-24T10:28:03.000Z""",54,701,481,42,36,6,42,32,28,4,32,"2.00",56511,10514,552,9962,327,5,26,"1.6800","8.5500","1.0700",308,120,188,2439,1937,502,16,11,5,,,0,,"0.1861","0.0311","0.0293","0.0030","0.0525","0.3896","0.7942","0.6875","0.8750","0.0000","""2025-12-30T03:17:13.000Z"""
"财经葛先生","7564613157826693898","黄金止跌，A股回涨，短期怎么操作","""2025-10-24T02:42:59.000Z""","""2025-10-24T03:41:59.000Z""",59,607,260,32,29,3,22,18,16,2,17,"1.00",29816,8443,390,8053,184,2,15,"1.3800","8.3200","0.8800",152,67,85,3782,2359,1423,10,6,4,,,0,,"0.2832","0.0218","0.0180","0.0021","0.0462","0.4408","0.6237","0.6000","0.8889","0.0000","""2025-12-30T03:17:51.000Z"""
"财经葛先生","7564298167181675291","黄金大跌，被套的怎么办","""2025-10-23T06:20:28.000Z""","""2025-10-23T07:11:04.000Z""",50,951,597,62,57,5,62,15,11,4,15,"3.00",77747,14438,512,13926,396,1,11,"1.3500","7.8800","0.9200",272,94,178,8291,5270,3021,20,11,9,,,0,,"0.1857","0.0274","0.0188","0.0010","0.0355","0.3456","0.6356","0.5500","0.7333","0.0000","""2025-12-30T03:18:30.000Z"""
"财经葛先生","7563975597136153353","黄金大跌，被套的怎么办","""2025-10-22T09:29:01.000Z""","""2025-10-22T10:17:38.000Z""",48,1419,669,16,14,2,13,11,9,2,9,"0.00",92961,12974,634,12340,565,3,4,"1.7300","7.3300","1.2300",445,136,309,5490,4306,1184,14,5,9,,,0,,"0.1396","0.0435","0.0343","0.0008","0.0489","0.3056","0.7843","0.3571","0.8182","0.0000","""2025-12-30T03:19:08.000Z"""
"财经葛先生","7563930443058268955","黄金大跌，被套的怎么办","""2025-10-22T06:33:36.000Z""","""2025-10-22T07:25:31.000Z""",51,61,36,3,3,0,2,2,2,0,1,"0.00",18565,1224,85,1139,24,1,1,"1.2800","3.2500","0.9800",46,16,30,1787,798,989,3,3,0,,,0,,"0.0659","0.0196","0.0376","0.0016","0.0694","0.3478","0.4466","1.0000","1.0000","0.0000","""2025-12-30T03:19:45.000Z"""
"财经葛先生","7563859189496335114","行情反弹，明天大盘怎么走","""2025-10-22T01:57:13.000Z""","""2025-10-22T02:46:55.000Z""",49,26,9,5,5,0,3,3,3,0,2,"0.00",1486,320,31,289,3,1,0,"1.0300","4.5000","0.5700",6,4,2,353,51,302,0,0,0,,,0,,"0.2153","0.0094","0.0188","0.0094","0.0969","0.6667","0.1445","0.0000","1.0000","0.0000","""2025-12-30T03:20:24.000Z"""
"财经葛先生","7563600416953453362","行情反弹，明天大盘怎么走","""2025-10-21T09:13:06.000Z""","""2025-10-21T09:56:22.000Z""",43,22,12,4,4,0,4,1,1,0,1,"0.00",1765,1247,53,1194,4,0,0,"0.2500","1.9800","0.1800",6,2,4,1179,1177,2,2,2,0,,,0,,"0.7065","0.0032","0.0048","0.0008","0.0425","0.3333","0.9983","1.0000","1.0000","0.0000","""2025-12-30T03:21:04.000Z"""
"财经葛先生","7563242880010029833","行情反弹，明天大盘怎么走","""2025-10-20T10:05:35.000Z""","""2025-10-20T11:04:14.000Z""",58,12,5,1,1,0,0,1,1,0,0,"0.00",1085,380,48,332,0,0,0,"0.4500","2.1500","0.2700",5,3,2,283,281,2,0,0,0,,,0,,"0.3502","0.0000","0.0132","0.0026","0.1263","0.6000","0.9929","0.0000","1.0000","0.0000","""2025-12-30T03:21:45.000Z"""
"财经葛先生","7562012633335876402","大盘好，个股不给力？","""2025-10-17T02:31:25.000Z""","""2025-10-17T03:10:34.000Z""",39,8,4,6,6,0,6,1,1,0,1,"0.00",462,130,38,92,2,0,1,"0.9000","1.9300","0.4200",2,1,1,0,0,0,0,0,0,,,0,,"0.2814","0.0154","0.0154","0.0077","0.2923","0.5000","0.0000","0.0000","1.0000","0.0000","""2025-12-30T03:22:23.000Z"""
"财经葛先生","7561748558915980082","大盘好，个股不给力？","""2025-10-16T09:26:58.000Z""","""2025-10-16T09:57:15.000Z""",30,7,4,1,1,0,0,1,1,0,0,"0.00",565,166,21,145,0,1,0,"0.4800","2.6300","0.2500",2,1,1,0,0,0,0,0,0,,,0,,"0.2938","0.0000","0.0120","0.0060","0.1265","0.5000","0.0000","0.0000","1.0000","0.0000","""2025-12-30T03:23:02.000Z"""
"财经葛先生","7561382061320194866","今天A股大盘涨的太好了","""2025-10-15T09:44:35.000Z""","""2025-10-15T10:45:11.000Z""",60,15,10,6,6,0,6,2,2,0,2,"0.00",1482,430,32,398,1,1,2,"0.7800","8.3200","0.1500",7,3,4,1742,1742,0,0,0,0,,,0,,"0.2901","0.0023","0.0163","0.0047","0.0744","0.4286","1.0000","0.0000","1.0000","0.0000","""2025-12-30T03:24:19.000Z"""
"财经葛先生","7561290220033805094","今天A股为什么没有大跌？！","""2025-10-15T03:48:17.000Z""","""2025-10-15T04:54:02.000Z""",65,13,7,11,11,0,11,2,2,0,2,"0.00",1853,670,43,627,2,0,1,"0.4300","3.8800","0.2000",3,2,1,373,372,1,0,0,0,,,0,,"0.3616","0.0030","0.0045","0.0030","0.0642","0.6667","0.9973","0.0000","1.0000","0.0000","""2025-12-30T03:24:58.000Z"""
"财经葛先生","7560987838796401459","今天A股为什么没有大跌？！","""2025-10-14T08:14:59.000Z""","""2025-10-14T08:58:37.000Z""",43,53,15,1,1,0,1,1,1,0,1,"0.00",8373,1996,39,1957,1,0,1,"0.2200","4.5300","0.1200",9,3,6,789,788,1,0,0,0,,,0,,"0.2384","0.0005","0.0045","0.0005","0.0195","0.3333","0.9987","0.0000","1.0000","0.0000","""2025-12-30T03:25:36.000Z"""
"财经葛先生","7560643258989202186","","""2025-10-13T09:57:45.000Z""","""2025-10-13T10:58:51.000Z""",61,10,5,0,0,0,0,0,0,0,0,"0.00",1464,284,53,231,1,1,0,"0.8800","3.3800","0.2700",4,3,1,570,537,33,2,2,0,,,0,,"0.1940","0.0035","0.0141","0.0000","0.1866","0.7500","0.9421","1.0000","0.0000","0.0000","""2025-12-30T03:28:41.000Z"""
"财经葛先生","7560627436254251827","今天A股为什么没有大跌？！","""2025-10-13T08:56:22.000Z""","""2025-10-13T09:33:06.000Z""",36,15,7,2,2,0,2,1,1,0,1,"0.00",1113,263,33,230,2,0,0,"0.8800","4.9000","0.1700",5,2,3,2001,2001,0,0,0,0,,,0,,"0.2363","0.0076","0.0190","0.0038","0.1255","0.4000","1.0000","0.0000","1.0000","0.0000","""2025-12-30T03:29:20.000Z"""
