场次ID,客户ID,主播名称,直播间ID,直播主题,报告类型,指标类型,指标值,观看排名,观看时长秒,分析时间,来源文件,创建时间,更新时间
db::7621123069392014106::点赞榜::96785451041,96785451041,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,104,905,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:31,2026-05-08 10:17:31
db::7621123069392014106::点赞榜::97183956511,97183956511,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,10,22,2492,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:09,2026-05-08 10:13:09
db::7621123069392014106::点赞榜::97285672970,97285672970,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,8,35,1572,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:59,2026-05-08 10:11:59
db::7621123069392014106::点赞榜::97496097261,97496097261,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,113,1985,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:38,2026-05-08 10:11:38
db::7621123069392014106::点赞榜::976804179613463,976804179613463,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,8,31,682,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:00,2026-05-08 10:12:00
db::7621123069392014106::点赞榜::97784109989,97784109989,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,154,635,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:21,2026-05-08 10:17:21
db::7621123069392014106::点赞榜::98145726823,98145726823,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,164,1472,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:31,2026-05-08 10:17:31
db::7621123069392014106::点赞榜::98427753504,98427753504,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,367,1,376,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:42,2026-05-08 10:11:42
db::7621123069392014106::点赞榜::98572083740,98572083740,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,10,15,3014,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:44,2026-05-08 10:12:44
db::7621123069392014106::点赞榜::98792183990,98792183990,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,149,151,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:31,2026-05-08 10:17:31
db::7621123069392014106::点赞榜::98994186221,98994186221,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,177,2901,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:50,2026-05-08 10:16:50
db::7621123069392014106::点赞榜::99121078869,99121078869,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,7,47,1814,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:14,2026-05-08 10:12:14
db::7621123069392014106::点赞榜::99278122959,99278122959,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,6,61,1924,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:09,2026-05-08 10:13:09
db::7621123069392014106::点赞榜::99418863012,99418863012,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,135,3114,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:55,2026-05-08 10:11:55
db::7621123069392014106::点赞榜::99451947462,99451947462,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,8,32,195,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:31,2026-05-08 10:17:31
db::7621123069392014106::点赞榜::99494248297,99494248297,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,7,48,3030,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:14,2026-05-08 10:12:14
db::7621123069392014106::点赞榜::99494432211,99494432211,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,170,2869,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:20,2026-05-08 10:13:20
db::7621123069392014106::点赞榜::99592637377,99592637377,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,11,8,271,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:42,2026-05-08 10:11:42
db::7621123069392014106::点赞榜::99898860384,99898860384,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,点赞榜,5,133,2231,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:06,2026-05-08 10:12:06
db::7621123069392014106::观看榜::100288278170,100288278170,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,154,3008,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:23,2026-05-08 10:12:23
db::7621123069392014106::观看榜::100585454406,100585454406,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,61,3111,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:15:16,2026-05-08 10:15:16
db::7621123069392014106::观看榜::100698271598,100698271598,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,108,3040,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:30,2026-05-08 10:17:30
db::7621123069392014106::观看榜::100711422934,100711422934,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,174,2984,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:12,2026-05-08 10:17:12
db::7621123069392014106::观看榜::100919649040,100919649040,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,49,194,2952,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:48,2026-05-08 10:16:48
db::7621123069392014106::观看榜::101199085138,101199085138,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,105,3040,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:55,2026-05-08 10:12:55
db::7621123069392014106::观看榜::1012004781846813,1012004781846813,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,49,190,2955,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:10,2026-05-08 10:13:10
db::7621123069392014106::观看榜::101211146068,101211146068,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,36,3134,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:15:32,2026-05-08 10:15:32
db::7621123069392014106::观看榜::101436533894,101436533894,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,124,3030,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:20,2026-05-08 10:17:20
db::7621123069392014106::观看榜::1015569881511627,1015569881511627,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,115,3036,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:15:11,2026-05-08 10:15:11
db::7621123069392014106::观看榜::101709501283,101709501283,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,179,2978,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:35,2026-05-08 10:12:35
db::7621123069392014106::观看榜::1020797810907870,1020797810907870,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,162,2997,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:34,2026-05-08 10:12:34
db::7621123069392014106::观看榜::102293743043,102293743043,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,58,3112,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:14,2026-05-08 10:12:14
db::7621123069392014106::观看榜::103123597923,103123597923,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,56,3113,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:35,2026-05-08 10:12:35
db::7621123069392014106::观看榜::103737332364,103737332364,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,170,2988,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:11,2026-05-08 10:13:11
db::7621123069392014106::观看榜::104765762085,104765762085,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,117,3035,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:14:43,2026-05-08 10:14:43
db::7621123069392014106::观看榜::104978858714,104978858714,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,180,2976,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:31,2026-05-08 10:17:31
db::7621123069392014106::观看榜::105102309553,105102309553,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,57,3112,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:01,2026-05-08 10:13:01
db::7621123069392014106::观看榜::106101702931,106101702931,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,172,2986,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:31,2026-05-08 10:17:31
db::7621123069392014106::观看榜::107744025452,107744025452,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,67,3101,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:30,2026-05-08 10:17:30
db::7621123069392014106::观看榜::107897550994,107897550994,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,128,3027,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:13,2026-05-08 10:17:13
db::7621123069392014106::观看榜::108084150049,108084150049,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,44,3129,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:00,2026-05-08 10:13:00
db::7621123069392014106::观看榜::108184282333560,108184282333560,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,32,3137,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:18,2026-05-08 10:17:18
db::7621123069392014106::观看榜::108186969199,108186969199,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,55,3113,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:55,2026-05-08 10:11:55
db::7621123069392014106::观看榜::108463296914,108463296914,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,87,3060,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:30,2026-05-08 10:17:30
db::7621123069392014106::观看榜::109574044523,109574044523,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,80,3071,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:42,2026-05-08 10:11:42
db::7621123069392014106::观看榜::109675523030,109675523030,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,29,3140,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:30,2026-05-08 10:17:30
db::7621123069392014106::观看榜::109869999250,109869999250,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,49,189,2957,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:43,2026-05-08 10:16:43
db::7621123069392014106::观看榜::109929683977,109929683977,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,95,3051,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:00,2026-05-08 10:13:00
db::7621123069392014106::观看榜::110029502082,110029502082,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,53,15,3151,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:18,2026-05-08 10:13:18
db::7621123069392014106::观看榜::111034075729,111034075729,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,49,186,2961,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:03,2026-05-08 10:16:03
db::7621123069392014106::观看榜::111098006929,111098006929,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,81,3070,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:39,2026-05-08 10:11:39
db::7621123069392014106::观看榜::1112358557073021,1112358557073021,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,106,3040,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:35,2026-05-08 10:12:35
db::7621123069392014106::观看榜::111246629864,111246629864,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,25,3143,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:15:24,2026-05-08 10:15:24
db::7621123069392014106::观看榜::1187096750990695,1187096750990695,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,84,3063,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:00,2026-05-08 10:13:00
db::7621123069392014106::观看榜::1339631640785219,1339631640785219,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,171,2987,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:10,2026-05-08 10:13:10
db::7621123069392014106::观看榜::1341060168024974,1341060168024974,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,50,177,2978,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:49,2026-05-08 10:11:49
db::7621123069392014106::观看榜::1471625170272116,1471625170272116,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,89,3058,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:01,2026-05-08 10:12:01
db::7621123069392014106::观看榜::14923845816,14923845816,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,48,3125,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:38,2026-05-08 10:13:38
db::7621123069392014106::观看榜::1569747919968148,1569747919968148,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,52,41,3131,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:19,2026-05-08 10:13:19
db::7621123069392014106::观看榜::1583735940586696,1583735940586696,"财经葛先生",7621123069392014106,"A股、黄金终于反弹！如何去布局呢?",dbLiveAnalytics,观看榜,51,118,3034,2026-03-25 17:30:11,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:12,2026-05-08 10:13:12
